country,name,gppd_idnr,capacity_mw,latitude,longitude,primary_fuel,commissioning_year,error_flags
CHN,Sichuan Province Dayan River 4th Level,WRI1071806,5.0,28.78,102.531,Hydro,,
RUS,Niva GES-3,WRI1061651,155.5,67.2203,32.4383,Hydro,1949.0,
RUS,Chiryurt HPP-2,WRI1061670,9.0,43.1897,46.8348,Hydro,,
IND,AGARTALA GT,IND0000001,135.0,23.8712,91.3602,Gas,2004.0,
USA,Onancock Diesel Generation Facility,USA0060236,4.0,37.7454,-75.7205,Oil,2002.0,
USA,Harvest Beulaville  LLC,USA0063299,2.0,34.9039,-77.7842,Solar,2017.0,
USA,Sycamore (IA),USA0008029,157.6,41.6722,-93.6769,Gas,1974.0,
IDN,PLTU Asam-asam 1 & 2,WRI1000910,260.0,0.5002,-140.679,Coal,,OCEAN_COORDS
CHN,Jilin Tongyu Xinfa A Wind,WRI1072276,49.0,44.6767,122.3524,Wind,,
USA,Grove Solar Center  LLC,USA0060330,6.0,43.9367,-117.3812,Solar,2016.0,
BRA,Corumbá IV,BRA0027795,127.0,-16.3208,-48.1883,Hydro,2006.0,
CHN,Fengda Gas,WRI1029819,360.0,22.98,114.49,Gas,,
BRA,Sansuy,BRA0029907,1.92,-12.6935,-38.3147,Oil,,
URY,MINAS I,URY0000850,42.0,-34.4647,-55.3065,Wind,,
EGY,Shalateen A,WKS0069386,4.5,23.1272,35.6124,Solar,,
NPL,Kulekhani-II Hydroelectric Power Plant Nepal,GEODB0040482,32.0,27.509,85.0519,Hydro,,
CHN,Zhangjiagang - Huaxing Gas,WRI1029839,760.0,31.89,120.6,Gas,,
MEX,Solem,WKS0068684,287.0,21.895,-102.082,Solar,,
CAN,Raymond,CAN0008281,18.0,49.4071,-112.6924,Hydro,,
THA,Wang Man 2 Solar Power Plant,WRI1026336,10.2,17.18,99.1214,Solar,,
CHN,Qili} U,WKS0066616,30.0,40.139,94.492,Solar,,
AUS,Bogong (Mount Beauty Hydro Scheme),AUS0000102,300.0,-36.8055,147.228,Hydro,,
USA,Essential Power Massachusetts LLC,USA0001642,250.6,42.095,-72.595,Gas,1979.294493216281,
BRA,Cosima,BRA0030550,4.9,-3.6875,-45.428,Coal,,
JPN,Okawachi,WRI1000711,1280.0,35.1306,134.7108,Hydro,,
RUS,GTU-TPP Kuryanovo OJSC MOEK,WRI1061859,12.0,55.6459,37.6987,Gas,,
CHN,Yangqu,WRI1000549,1200.0,35.7,100.27,Hydro,2016.0,
FRA,Touille,WRI1025304,1.925,43.0833,0.9816,Hydro,,
USA,Saddleback Ridge Wind Farm,USA0058608,34.2,44.5933,-70.3811,Wind,2015.0,
CHN,GoSP} Q,WKS0066533,15.0,36.404,95.195,Solar,,
ITA,Cisterna di Latina,WKS0061358,5.2,41.5757,12.8706,Solar,,
USA,Town of Halfmoon,USA0060115,1.0,42.835,-73.6757,Solar,2017.0,
USA,Solar Glynn,USA0060469,18.0,31.25,-81.433,Solar,2017.0,
BRA,São Tomé,BRA0029202,4.0,-23.5384,-52.6406,Biomass,2004.0,
PRT,Sol Cativante 5,WRI1022652,6.0,37.1508,-7.9553,Solar,2014.0,
IND,Bahadaurgarh Jandian,WKS0072800,50.0,30.1547,74.6909,Solar,,
RUS,Primorskaya TPP,WRI1003786,1467.0,46.4625,134.2911,Coal,1974.0,
USA,Brookfield Solar 2013 LLC,USA0060613,2.0,42.2561,-72.0679,Solar,2014.0,
BRA,Uarini,BRA0027088,3.1,-2.9821,-65.1483,Oil,2011.0,
FRA,Boisville-la-Saint-Père,WRI1024585,9.2,48.3314,1.7002,Wind,,
USA,Smith Mountain,USA0003780,547.5,37.0413,-79.5356,Hydro,1968.948310502283,
CZE,Micmanice Solar Power Plant,WRI1029742,1.1,48.7906,16.1879,Solar,,
USA,TIA Solar,USA0059769,1.6,27.9658,-82.5328,Solar,2016.0,
USA,Gans,USA0055377,87.6,39.7475,-79.8389,Gas,2000.0,
ESP,LAS ONDINAS GR 1,WRI1006607,82.46000000000001,42.8206,-6.4875,Hydro,1966.0,
CAN,Burnside,CAN0002032,132.0,44.7148,-63.61,Oil,,
NOR,Mofjellet,WRI1003362,1.0,66.3008,14.2484,Hydro,,
USA,Caonillas 1,WRI1028015,18.0,-15.9959,72.2114,Hydro,,OCEAN_COORDS
BRA,Cruz Alta,BRA0029070,30.0,-26.5994,-51.7255,Wind,2011.0,
CHN,Huaneng Tongyu Xinhua 1D,WRI1071754,,44.55,122.78,Wind,,MISSING_CAPACITY
RWA,Jabana 2,WRI1061146,20.0,-1.882,30.074,Oil,2009.0,
GBR,Ramsey,GBR0003155,1.8,52.4469,-0.1063,Wind,,
FRA,Le Bosc,WKS0069071,9.1,43.6984,3.3531,Solar,,
USA,Dundas Solar Holdings LLC CSG,USA0061626,5.0,44.4396,-93.1973,Solar,2018.0,
IND,Bap - OPG Solar Power Plant,WRI1026117,5.0,27.3525,72.3554,Solar,,
GBR,Alan Bartlett & Sons Solar,GBR0001085,1.2,52.4511,0.0379,Solar,,
RUS,Avtovskaya CHP Plant-15,WRI1061626,321.0,59.8701,30.2869,Gas,1956.0,
GBR,Mynydd Y Gwair Wind Farm (resubmission),GBR2001077,32.8,-19.9793,73.0347,Wind,,OCEAN_COORDS
CHN,Xixiang County Qujiangdong,WRI1072476,10.0,32.6139,107.4692,Hydro,,
FRA,Eygliers,WRI1026687,25.0,44.672,6.65,Hydro,1982.0,
DEU,Selb,WKS0067987,4.1,50.1848,12.1347,Solar,,
USA,Warrior Ridge Hydro,USA0010152,2.8,40.54,-78.0346,Hydro,1986.0,
GBR,Clyde Wind Farm Extension (Clyde 2),GBR0004178,172.8,55.5041,-3.5479,Wind,,
USA,Caprock Solar 1 LLC,USA0059251,25.0,34.9828,-103.3783,Solar,2017.0,
ROU,Isaccea,WKS0061408,8.8,45.25,28.4831,Solar,,
CHE,Kernkraftwerk Beznau,WRI1004271,760.0,47.552,8.2281,Nuclear,,
CHN,Tashdian power station,WRI1070577,250.0,41.8038,86.3388,Coal,2012.0,
USA,Sinclair Dam,USA0000722,,33.1403,-83.2028,Hydro,1953.0,MISSING_CAPACITY
FRA,Vitry-la-Ville,WRI1023967,34.0,48.8249,4.4015,Wind,,
CHN,Ganzhou,WKS0062240,50.0,38.845,100.206,Solar,,
CHN,Tiandong Kamshing power station,WRI1070562,270.0,23.6485,107.1311,Coal,2011.0,
BRA,FBA,BRA0030214,4.44,-23.3516,-47.8475,Oil,2009.0,
USA,Oliver Wind III  LLC,USA0060905,99.3,46.9571,-101.1681,Wind,2017.0,
GBR,Hyndburn Wind Farm,GBR0003748,24.0,53.7143,-2.389,Wind,,
USA,West Liberty,USA0001200,16.5,41.5691,-91.264,Oil,1995.4545454545455,
GBR,Langar Lane,GBR0002210,10.0,52.9027,-0.9508,Solar,,
USA,Foxwoods CoGen,USA0057666,16.2,41.4731,-71.9606,Gas,2011.111111111111,
TUR,Baymina Ankara Doğalgaz Santrali,WRI1018761,798.0,39.7773,32.4022,Gas,,
ARG,AGUA DEL CAJON (AUTOGENERADOR DEL MEM),ARG0000231,479.2,-38.9368,-68.3556,Other,1997.4,
DEU,Biomass Generator #14,WRI1006097,16.0,51.5439,7.4388,Other,,
USA,Czub CSG,USA0063057,2.0,42.9141,-73.596,Solar,2019.0,
USA,Flat Ridge 2 Wind Energy LLC,USA0057787,470.4,3.4034,-157.2191,Wind,2012.0,OCEAN_COORDS
CHN,Sichuan Kangding County Lajiaogou Second Stage,WRI1071632,,32.18,104.2,Hydro,,MISSING_CAPACITY
USA,Alabama River Pulp,USA0010216,,31.5825,-87.4889,Biomass,1978.0,MISSING_CAPACITY
BRA,Costa Pinto,BRA0028221,75.0,-22.6357,-47.6749,Biomass,1977.0,
USA,Crowned Ridge Wind Energy Center,USA0060503,,45.1549,-96.8368,Wind,2020.0,MISSING_CAPACITY
PHL,SAN ROQUE,WRI1001894,411.0,16.1462,120.6837,Hydro,,
CHN,Simeigou,WRI1071541,10.0,32.0572,103.0156,Hydro,,
KHM,MH Bio-Ethanol Distillery,WRI1026843,23.2,11.7594,104.8242,Waste,2014.0,
ROU,HPP Lotru,WRI1019100,509.0,45.4472,23.7683,Hydro,,
CZE,Ostrov u Stříbra Solar Power Plant,WRI1029662,2.5,49.6982,13.0326,Solar,,
GBR,Killingholme,GBR1000500,600.0,-2.7846,-141.6905,Gas,,OCEAN_COORDS
FRA,Figanières,WRI1024208,12.26303,43.5675,6.4982,Solar,,
CHN,Liangjiang,WRI1000530,20.0,42.58,128.09,Hydro,2005.0,
USA,Sediver,USA0007957,2.9,34.9653,-81.1872,Oil,2003.0,
POL,Rakowice,WRI1061545,2.0,51.1294,15.5766,Hydro,2005.0,
USA,Michigan Wind 2,USA0056659,90.0,43.6631,-82.7469,Wind,2012.0,
USA,Aragonne Wind LLC,USA0056336,90.0,34.8147,-105.0108,Wind,2007.0,
GBR,Elms Farm,GBR0001832,29.0,51.6051,-1.4003,Solar,,
IND,Pathrala,WKS0067262,4.1,29.9846,74.7522,Solar,,
DEU,Goldbach Solar Power Plant,WRI1030239,2.8,49.999,9.2008,Solar,,
GBR,Shielburn Farm,GBR0003784,6.9,57.4998,-2.542,Wind,,
FRA,Saint-Cyprien,WKS0063340,,42.6213,2.972,Solar,,MISSING_CAPACITY
CAN,Penn Energy - Ridgefield,CAN0008218,8.0,44.4433,-78.6864,Solar,,
CHN,Jiayuguan J,WKS0065014,50.0,39.71,98.016,Solar,,
IND,CHAMERA-I,IND0000074,540.0,-3.054,-153.8558,Hydro,1994.0,OCEAN_COORDS
DEU,Braschwitz Solar Power Plant,WRI1030132,8.0,51.5183,12.0639,Solar,,
IND,Bhatkota Solar Power Plant,WRI1026124,3.0,23.5594,73.286,Solar,,
USA,Exelon West Medway II LLC,USA0059882,,42.1372,-71.4447,Gas,2019.0,MISSING_CAPACITY
DEU,Bodelsberg,WKS0066190,4.5,47.6698,10.4116,Solar,,
USA,Montezuma Wind II,USA0057701,78.2,38.1167,-121.8219,Wind,2012.0,
JPN,Himeji Daiichi,WRI1000654,1442.0,34.7734,134.694,Gas,,
IDN,PLTU Gresik,WRI1000929,600.0,-7.1633,112.6615,Coal,,
BOL,Chojlla Hydroelectric Power Plant Bolivia,GEODB0044750,38.4,-16.4124,-67.7725,Hydro,,
CHL,Masisa,CHL0003020,11.0,-37.0455,-72.4001,Biomass,,
USA,CoreSite Real Estate 3032 Coronado  L.P.,USA0061482,30.0,37.3762,-121.9731,Oil,2015.0,
BGD,Gopalganj,WKS0070913,5.0,26.585,84.145,Solar,,
FRA,Génos,WRI1025533,,42.7522,0.3912,Hydro,,MISSING_CAPACITY
USA,SCCCD - Fresno Community College,USA0063068,2.2,36.7666,-119.7986,Solar,2018.0,
CHN,Fujian Qingfeng Wind,WRI1072080,48.0,25.38,119.45,Wind,,
USA,Columbia Solar Energy  LLC,USA0059979,19.2,38.0197,-121.8651,Solar,2015.0,
USA,Regeneron Pharmaceuticals Inc.,USA0062423,15.4,41.0787,-73.8223,Oil,2013.9155844155844,
DEU,Wi-Biebrich,WRI1006142,31.7,50.0405,8.2532,Biomass,,
USA,Marshfield PV,USA0058410,3.0,42.1117,-70.7094,Solar,2014.0,
USA,AMP Napoleon Solar Facility,USA0058082,3.5,41.4067,-84.1108,Solar,2012.0,
CHN,Daguangdingzishan Wind,WRI1071215,49.0,42.65,117.8,Wind,,
BGD,Horippur Power CCPP,WRI1029224,946.0,23.6839,90.5314,Gas,2008.0,
USA,Tihonet Solar,USA0058749,1.0,41.7875,-70.7233,Solar,2014.0,
USA,NSB Wainwright Utility,USA0007488,3.0,70.6429,-160.0205,Oil,1995.9333333333332,
BRA,Aparecida Parte I,BRA0027250,240.74,15.3046,-20.4881,Oil,1997.0,OCEAN_COORDS
USA,Bradley PV1,USA0059154,5.0,8.234,-37.2121,Solar,2016.0,OCEAN_COORDS
GBR,Ferrybridge Multi-fuel,GBR0000116,79.0,53.7164,-1.2819,Biomass,,
BRA,Pratudão,BRA0030579,1.76,-13.9972,-45.403,Hydro,2000.0,
CHN,Inner Mongolia Wengniute Sunjiaying Shangchang Wind,WRI1071520,48.0,42.2097,118.0072,Wind,,
ESP,P.E. EL GUIJO II,WRI1007020,64.0,41.0983,-2.5741,Wind,2008.0,
THA,Nakhon Si Thammarat Solar Power Plant,WRI1026245,1.0,9.9443,-130.9771,Solar,,OCEAN_COORDS
JPN,Mukawa A,WKS0073677,25.0,42.629,141.96,Solar,,
USA,Paisley Geothermal Generating Plant,USA0059382,3.7,42.6958,-120.5578,Geothermal,2015.0,
GBR,Rampion Offshore Wind Farm (Hastings Zone),GBR2001030,400.0,50.64,-0.18,Wind,,
USA,Columbus Solar Project,USA0061165,1.9,31.8667,-107.5875,Solar,2018.0,
CAN,Matthias,CAN0008097,3.0,44.9934,-79.2019,Hydro,,
RUS,Votkinskaya HPP,WRI1003856,1020.0,56.7919,54.0839,Hydro,1955.0,
GBR,Crockbaravally Wind Farm,GBR0004255,7.5,54.553,-7.0477,Wind,,
CHN,Kangbao Zhaoyanghe,WRI1071506,49.0,42.133,114.583,Wind,,
USA,Limon Wind II,USA0058127,200.0,39.3414,-103.5811,Wind,2012.0,
SWE,Lindbyn,WRI1019403,11.0,60.5167,14.9667,Hydro,1953.0,
USA,Newport,USA0003731,4.0,44.9376,-72.18,Hydro,1941.1,
USA,Foundation Mann Packing,USA0061443,,36.504,-121.454,Wind,2019.0,MISSING_CAPACITY
ESP,LA REMOLINA GR 1,WRI1006591,,42.9036,-5.1437,Hydro,1990.0,MISSING_CAPACITY
USA,Huntersville Delivery No 2,USA0056550,2.2,35.3832,-80.8329,Oil,2007.0,
USA,Sonoma Central Landfill Phase II,USA0055753,3.2,38.3017,-122.7489,Waste,1996.0,
CHN,Qinghai Yuhui Solar,WRI1026372,20.0,37.0,98.395,Solar,,
CHN,Datang Qingyuan power station,WRI1070836,,38.7954,115.481,Coal,2012.0,MISSING_CAPACITY
USA,Sequoyah,USA0006152,2441.0,35.2267,-85.0917,Nuclear,1981.5,
GBR,Lower Pennington Farm,GBR0001907,2.7,50.74,-1.5529,Solar,,
USA,Rockton,USA0000903,,42.4511,-89.0756,Hydro,1928.9999999999995,MISSING_CAPACITY
ITA,NUOVA MONTEROTONDO,WRI1021914,11.0,43.1519,10.8495,Geothermal,2002.0,
FRA,Caix,WRI1024339,12.0,49.8105,2.6453,Wind,,
USA,High Plains,USA0056834,10.0,35.3503,-101.54,Wind,2008.0,
FRA,Opoul-Périllos,WRI1024446,10.5,42.88,2.8579,Wind,,
GBR,Mamhilad Solar Farm,GBR2001099,5.0,51.7126,-2.9935,Solar,,
BRA,Itaú Centro Empresarial Torre E6,BRA0031872,10.0,-23.6462,-46.6386,Oil,2015.0,
ROU,TPP Brazi,WRI1019111,220.0,44.8802,25.9988,Gas,2007.0,
USA,Old Court Rd Solar,USA0063237,,39.3417,-76.8351,Solar,2019.0,MISSING_CAPACITY
ITA,Alessano Solar Power Plant,WRI1026390,2.7,39.894,18.3444,Solar,,
CHE,Stalvedro (AET),WRI1004547,14.0,46.5136,8.6783,Hydro,1968.0,
TUR,Akçaköy,WKS0069858,8.5,38.825,27.265,Solar,,
POL,Myczkowice,WRI1061541,8.0,49.432,22.4014,Hydro,1961.0,
CHN,Xinyang Dabie Mountain Wind,WRI1072298,29.0,31.5575,115.0458,Wind,,
CHN,Neiqiu,WKS0062589,100.0,37.374,114.346,Solar,,
USA,T0588 Phoenix - AZ,USA0061199,1.2,33.4472,-112.2177,Solar,2017.0,
CZE,Boskovice Solar Power Plant,WRI1029649,1.5,49.4981,16.6384,Solar,,
ITA,Ternavasso,WKS0063139,7.8,44.857,7.852,Solar,,
USA,HCE Moore I,USA0062539,2.0,35.1343,-79.4195,Solar,2019.0,
DEU,WKW,WRI1006149,24.0,47.5985,8.171,Hydro,2009.0,
CHN,Mayang County Jiangkou Smallscale,WRI1071256,10.0,27.7017,109.7333,Hydro,,
CZE,Veselí nad Moravou Solar Power Plant,WRI1029640,14.0,48.94,17.3847,Solar,,
BRA,J. L. G.,BRA0029131,1.6,-21.5285,-48.3655,Biomass,,
CAN,Kelsey,CAN0002166,286.0,56.0405,-96.5379,Hydro,,
NOR,Gamlebrofoss,WRI1003154,17.0,59.6578,9.6515,Hydro,,
FRA,Pierre Benite,WRI1026738,84.0,45.702,4.842,Hydro,1966.0,
CHN,Tongmei Datang power station,WRI1070202,660.0,39.9796,113.1859,Coal,2014.0,
TUR,Bursa Doğalgaz Santrali,WRI1018751,1432.0,40.2952,29.0736,Gas,,
BRA,Buettner,BRA0029631,3.6,-27.094,-48.908,Oil,2006.0,
USA,Shell Chemical,USA0056248,80.0,30.1875,-90.984,Gas,2002.0,
CAN,Bull Creek,CAN0007713,29.2,52.5091,-110.0831,Wind,,
USA,Spillway,USA0003321,2.0,33.4538,-80.164,Hydro,1950.0,
USA,Pine Bluff Energy Center,USA0055075,236.0,34.2181,-91.9025,Gas,2001.0,
PRT,Archeira 2,WRI1023284,4.0,39.0372,-9.2245,Wind,2004.0,
USA,Osceola Windpower II,USA0056913,49.6,43.4303,-95.4167,Wind,2008.0,
GBR,Toyota Motor Manufacturing Uk - Deeside,GBR0002078,3.8,53.2279,-3.0248,Solar,,
USA,Cuming County Renewables  LLC,USA0063393,2.5,42.02,-96.8618,Wind,2020.0,
ITA,Brindisi,WKS0061995,7.2,40.632,17.834,Solar,,
NOR,Storlivatn,WRI1003537,66.0,59.6852,6.5196,Hydro,,
IND,RABRIYAWAS CEMENT,WRI1019896,18.7,26.2984,74.1234,Coal,,
CHN,Fang'an,WRI1023880,75.0,40.37,120.57,Wind,,
CHN,Changling Wind,WRI1070950,9.0,44.1622,123.5919,Wind,,
USA,Western 102 Power Plant,USA0056500,118.60000000000004,39.5603,-119.5108,Gas,2006.016863406407,
CHN,Shandong Muping Phase 1,WRI1071939,42.0,37.3447,121.82,Wind,,
USA,Apple Data Center PV,USA0057994,21.0,35.5881,-81.252,Solar,2013.0,
CHN,Shenneng Korla power station,WRI1075725,700.0,15.049,-32.512,Coal,2017.0,OCEAN_COORDS
FRA,Quistinic,WRI1025647,1.15,47.9093,-3.1271,Hydro,,
CHN,Hanpingzui,WRI1071055,,32.8389,105.1003,Hydro,,MISSING_CAPACITY
ESP,PARQUE EOLICO MONTE TREITO,WRI1007572,30.39,42.773,-8.8444,Wind,,
FJI,Tropik Woods IPP (Viti Levu),WRI1061475,9.3,-17.5893,177.5355,Biomass,,
GBR,Cotton Farm,GBR0003971,,18.6141,-36.384,Wind,,OCEAN_COORDS|MISSING_CAPACITY
IND,Karajgi,WKS0065805,5.0,17.448,76.048,Solar,,
CHN,Datang Wendeng Phase 2 Wind,WRI1072505,49.0,36.96,122.11,Wind,,
ROU,Rovinari power station,WRI1019094,1320.0,44.9068,23.1383,Coal,1977.0,
CHN,Tianyuan Shandong power station,WRI1070570,600.0,37.0532,117.8757,Coal,2010.0,
USA,Ferndale Generating Station,USA0054537,285.5,48.829,-122.6851,Gas,1994.0,
IND,TALWANDI SABO,IND0000440,1980.0,29.924,75.2372,Coal,2015.0,
ITA,CADARESE,WRI1021327,68.0,46.2921,8.3038,Hydro,,
DEU,HKW Hiltrop,WRI1005790,44.0,51.508,7.2503,Gas,2014.0,
GRC,Kastoria,WKS0071380,6.0,40.5229,21.1389,Solar,,
VNM,Dak Srong 2,WRI1030823,24.0,13.6786,108.5649,Hydro,2010.0,
AUT,Braunau-Simbach,WRI1005159,100.0,48.244,13.006,Hydro,1954.0,
AUS,Hazelwood,AUS0000087,1600.0,-38.2731,146.3923,Coal,,
USA,Illumina Way SD,USA0063603,3.5,32.873,-117.1997,Gas,2019.0,
GBR,Kinegar Quarry (resubmission),GBR0004601,5.0,55.9348,-2.3637,Wind,,
ISL,Reykjanes,WRI1002806,100.0,63.8251,-22.6848,Geothermal,1977.0,
USA,Salisbury,USA0003724,1.3,43.8954,-73.1007,Hydro,1917.0,
CHN,Musa River 1st Level Small,WRI1071465,15.0,26.1219,98.805,Hydro,,
GBR,The Old Airfield,GBR0002072,,52.6919,1.1039,Solar,,MISSING_CAPACITY
USA,Dodge Holdco Solar CSG,USA0060833,5.0,44.0224,-92.757,Solar,2017.0,
POL,Szczecin,WRI1061492,88.0,53.4116,14.5858,Coal,,
USA,Radiance Solar 5,USA0058355,1.5,34.6656,-118.2869,Solar,2013.0,
USA,Ratcliffe,USA0057037,840.0,32.6547,-88.7622,Gas,2014.0,
CHN,Longkaikou,WRI1000473,1900.0,26.53,100.42,Hydro,2013.0,
DEU,Westfalen,WRI1006141,1049.0,51.6805,7.9696,Coal,2014.0,
FRA,Le Mans,WRI1024141,14.375,47.9889,0.2,Biomass,,
GBR,Hull Biomass Plant (Tansterne power station),GBR2001111,22.0,53.819,-0.1465,Biomass,,
PAK,Kohinoor Energy Limited,WRI1001635,,31.2629,74.1871,Oil,1997.0,MISSING_CAPACITY
GBR,Noble Foods,GBR0004404,,56.1641,-3.1593,Wind,,MISSING_CAPACITY
SGP,Pasir Panjang Gas Turbine Power Station Singapore,GEODB0004720,210.0,1.2715,103.7989,Gas,,
GBR,Rotherdale Farm,GBR0001169,5.0,52.1525,-2.0465,Solar,,
VNM,Ta Loi 3,WRI1030927,7.5,22.4875,103.6653,Hydro,2012.0,
PRT,Pedrógão,WRI1022756,10.0,38.1101,-7.6296,Hydro,2006.0,
USA,Brookside Newark,USA0058110,2.6,39.6689,-75.7161,Gas,2012.0,
BRA,Delta,BRA0028219,101.875,-19.9716,-47.7589,Biomass,2001.0,
BRA,Juiz de Fora,BRA0001276,87.048,-21.6855,-43.4475,Gas,2002.0,
BRA,Parque Eólico de Palmares,BRA0028855,9.2,-30.458,-50.3906,Wind,2010.0,
BRA,Indaiazinho  (Antiga Indaiazinho Grande),BRA0030079,12.5,-29.3639,87.7935,Hydro,2012.0,OCEAN_COORDS
AUS,Tods Corner,AUS0000118,1.7,-41.9707,146.7938,Hydro,,
CHN,Datang Kezuohouqi Hariwusu,WRI1072275,49.0,42.921,122.441,Wind,,
ITA,CASTELBELLO,WRI1021303,87.0,46.6253,10.9159,Hydro,,
USA,Wolf Run Energy,USA0061263,22.0,41.611,-76.2994,Gas,2019.0,
GTM,Escuintla Gas 3,WRI1061423,35.0,14.26,-90.797,Oil,,
BRA,Muricy (Antiga Camaçari Muricy I),BRA0029554,,-12.6566,-38.2655,Oil,2009.0,MISSING_CAPACITY
RUS,Magadan Thermal Power Station,WRI1061804,96.0,59.5835,150.7869,Coal,,
AUS,Jacks Gully,AUS0000039,2.3,-34.0734,150.7427,Waste,,
USA,Nelson Creek,USA0050223,1.2,41.0289,-121.8924,Hydro,1989.0,
USA,Collierville Powerhouse,USA0054555,,38.1446,-120.3805,Hydro,1989.0,MISSING_CAPACITY
FRA,Soulom,WRI1025743,1.05,42.9494,-0.0718,Hydro,,
USA,Industrial Plant,USA0059793,41.7,58.3676,-134.608,Oil,2016.0,
USA,Calvert City,USA0055308,26.7,37.0483,-88.3539,Gas,2000.0,
CZE,Černošín Solar Power Plant,WRI1029654,2.9,49.8153,12.8763,Solar,,
AUS,Mintaro,AUS0000249,90.0,-33.9031,138.7383,Gas,,
USA,Route 66 Wind Plant,USA0058681,150.0,35.2053,-101.4342,Wind,2015.0,
AUT,Mayrhofen,WRI1005210,355.0,47.1581,11.8501,Hydro,1977.0,
IND,DLF,IND0000103,15.5,-16.9581,80.0907,Gas,1997.0,OCEAN_COORDS
CHN,Shiquan Dam,WRI1070862,,33.0399,108.2249,Hydro,1973.0,MISSING_CAPACITY
CHN,Mashang,WKS0064816,,36.013,114.891,Solar,,MISSING_CAPACITY
USA,Prospect Municipal,USA0007603,1.8,40.4411,-83.1883,Oil,1998.0,
USA,Boutillier Solar  LLC CSG,USA0063556,2.9,42.219,-71.891,Solar,2018.0,
USA,Cabot,USA0001629,61.8,-12.6421,66.795,Hydro,1916.0000000000005,OCEAN_COORDS
MEX,Aguamilpa Solidaridad,MEX0001856,960.0,21.8395,-104.8038,Hydro,,
CHN,Hebei Bode Shenlong Xiaoertai Wind,WRI1071795,40.0,41.047,114.87,Wind,,
USA,Big Cliff,USA0003074,18.0,44.7514,-122.2832,Hydro,1955.0,
GBR,Chineham ERF,GBR0000834,8.0,51.292,-1.0377,Waste,,
DEU,Grohnde,WRI1005703,,52.0356,9.4135,Nuclear,1985.0,MISSING_CAPACITY
USA,Solar Photovoltaic Project #26,USA0057245,6.0,34.1312,-117.4253,Solar,2015.0,
IND,Waddekothapally,WKS0067124,,17.505,79.562,Solar,,MISSING_CAPACITY
CHN,Anning River Canyon (Phase 1) Dechang County,WRI1071914,16.0,27.128,102.977,Wind,,
USA,Trenton Channel,USA0001745,535.5,42.1217,-83.1808,Coal,1968.0,
USA,Desert Star,USA0059444,10.0,33.145,-112.66,Solar,2015.0,
USA,NC 102 Project LLC,USA0061610,74.8,35.2925,-80.4975,Solar,2018.0,
DEU,Cahnsdorf III,WKS0069648,6.3,51.855,13.775,Solar,,
PHL,AGUS 1,WRI1001957,80.0,8.0046,124.2868,Hydro,,
CHN,Yanggao A,WKS0069534,30.0,39.995,113.889,Solar,,
USA,Fort Greely Power Plant,USA0054834,7.4,63.9736,-145.7166,Oil,1993.4594594594591,
CHE,Riddes,WRI1004459,258.0,46.1728,7.2236,Hydro,1956.0,
NLD,Centrale Merwedekanaal,WRI1005499,227.0,52.1017,5.0794,Gas,,
CHN,SPIP} Hami Y,WKS0073630,20.0,43.024,93.653,Solar,,
USA,Axio Green LLC,USA0058702,2.0,42.5761,-72.61,Solar,2012.0,
GBR,Connon Bridge Landfill,GBR0000633,,50.4353,-4.5487,Waste,,MISSING_CAPACITY
CHN,Gaorenxiang B,WKS0070192,50.0,-3.0904,-121.3023,Solar,,OCEAN_COORDS
GBR,Altahullion,GBR0003244,26.0,54.9702,-6.9996,Wind,,
USA,Cope,USA0007210,417.3,33.3644,-81.03,Gas,1996.0,
USA,SOCCD,USA0063617,1.3,33.6764,-117.7773,Storage,2019.0,
CHE,Lostallo,WRI1004328,25.0,46.313,9.1967,Hydro,1958.0,
USA,Hampton Facility,USA0010108,5.0,42.9383,-70.8406,Gas,2000.0,
PRT,Serra Alta,WRI1023453,2.0,40.3179,-6.8966,Wind,2009.0,
ISL,Sultartangi,WRI1002809,120.0,64.1672,-19.6212,Hydro,1999.0,
USA,San Isabel Solar  LLC,USA0060304,30.0,37.372,-104.843,Solar,2017.0,
DEU,Großbeeren,WKS0065404,10.0,9.8796,-162.2569,Solar,,OCEAN_COORDS
TWN,Datan wind,WRI1000447,15.1,23.3979,121.3603,Wind,,
USA,4Oaks,USA0059534,5.0,35.4325,-78.4117,Solar,2015.0,
GBR,Hewas Solar Farm,GBR0001548,5.0,50.3414,-4.9303,Solar,,
CUB,Gibara,WRI1002025,10.2,21.1194,-76.1374,Wind,,
GRC,Drama,WKS0060346,5.0,41.182,24.061,Solar,,
CHN,Yuzhou E,WKS0070056,20.0,34.112,113.352,Solar,,
